t,err_imu_only,err_contact
27.53,1.26774,0.00533152
27.54,1.26859,0.00527682
27.55,1.26963,0.005186
27.56,1.27063,0.00530849
27.57,1.27194,0.00520178
27.58,1.27345,0.0054164
27.59,1.27475,0.00596146
27.6,1.27589,0.00616798
27.61,1.27684,0.00588474
27.62,1.27767,0.00561179
27.63,1.27819,0.00495478
27.64,1.27849,0.00467089
27.65,1.27878,0.00496457
27.66,1.27917,0.00478144
27.67,1.27948,0.00478001
27.68,1.28012,0.00480974
27.69,1.28062,0.00447207
27.7,1.28077,0.00461318
27.71,1.28128,0.00473795
27.72,1.28218,0.00458263
27.73,1.28282,0.00505632
27.74,1.28374,0.00502844
27.75,1.28458,0.00571217
27.76,1.28558,0.0058242
27.77,1.28699,0.00633178
27.78,1.28838,0.00664258
27.79,1.28933,0.00684931
27.8,1.2904,0.00668018
27.81,1.29206,0.00664553
27.82,1.29318,0.00660092
27.83,1.29373,0.00618051
27.84,1.2939,0.00608994
27.85,1.29417,0.00644206
27.86,1.29453,0.00638462
27.87,1.29477,0.00624529
27.88,1.29509,0.00616057
27.89,1.29543,0.00627591
27.9,1.29577,0.00641305
27.91,1.29661,0.00583907
27.92,1.29714,0.00573095
27.93,1.2979,0.00572063
27.94,1.29873,0.00588411
27.95,1.29959,0.00596917
27.96,1.30053,0.00630097
27.97,1.30198,0.00623791
27.98,1.30328,0.00659477
27.99,1.30452,0.00712229
28,1.30546,0.00734733
28.01,1.30657,0.00700209
28.02,1.30737,0.00690205
28.03,1.30811,0.00595812
28.04,1.3083,0.00565097
28.05,1.30884,0.00561884
28.06,1.30924,0.00572467
28.07,1.30951,0.00566022
28.08,1.30988,0.00557068
28.09,1.31035,0.00503666
28.1,1.31073,0.00496647
28.11,1.31121,0.00495328
28.12,1.31175,0.00492915
28.13,1.31257,0.00495589
28.14,1.31382,0.00500283
28.15,1.31466,0.00556744
28.16,1.31592,0.00627025
28.17,1.31698,0.00662655
28.18,1.31824,0.00679429
28.19,1.31927,0.00689145
28.2,1.32006,0.00689957
28.21,1.32125,0.00681711
28.22,1.32198,0.00674033
28.23,1.32238,0.00635663
28.24,1.3229,0.00604271
28.25,1.32352,0.00601265
28.26,1.32361,0.00635569
28.27,1.32382,0.00629003
28.28,1.32408,0.00635334
28.29,1.3246,0.00623149
28.3,1.32501,0.00602833
28.31,1.32541,0.00593288
28.32,1.32614,0.00563999
28.33,1.32669,0.00558469
28.34,1.32754,0.00568902
28.35,1.32857,0.00584762
28.36,1.3295,0.00608166
28.37,1.33082,0.0062588
28.38,1.33211,0.00668053
28.39,1.33288,0.00668985
28.4,1.33391,0.00675886
28.41,1.33512,0.00654364
28.42,1.33585,0.00611342
28.43,1.33638,0.00544124
28.44,1.33655,0.00493894
28.45,1.3371,0.00483614
28.46,1.33759,0.00487813
28.47,1.33802,0.00471628
28.48,1.33851,0.00490285
28.49,1.33911,0.00474339
28.5,1.33954,0.00490581
28.51,1.33981,0.00496623
28.52,1.34048,0.00464737
28.53,1.34115,0.00483905
28.54,1.34192,0.00513487
28.55,1.34291,0.00545533
28.56,1.34411,0.0057753
28.57,1.34542,0.00604888
28.58,1.34671,0.00634876
28.59,1.34789,0.00680308
28.6,1.34887,0.0070005
28.61,1.35035,0.00711177
28.62,1.35132,0.00685463
28.63,1.35179,0.00632189
28.64,1.35209,0.00599473
28.65,1.35245,0.00588925
28.66,1.35265,0.00590188
28.67,1.35279,0.00613558
28.68,1.35305,0.00637049
28.69,1.35358,0.00645234
28.7,1.35431,0.00630906
28.71,1.3548,0.00606208
28.72,1.35544,0.00585795
28.73,1.35639,0.00552466
28.74,1.35725,0.00572946
28.75,1.35834,0.00603768
28.76,1.35916,0.00633002
28.77,1.36033,0.00672444
28.78,1.36162,0.00730873
28.79,1.36289,0.00787501
28.8,1.36351,0.00833921
28.81,1.36428,0.0085212
28.82,1.36507,0.00836449
28.83,1.36566,0.00769321
28.84,1.36599,0.00691587
28.85,1.36637,0.00694411
28.86,1.36692,0.00705334
28.87,1.36698,0.00702008
28.88,1.3671,0.00690444
28.89,1.36762,0.00698833
28.9,1.36786,0.00721266
28.91,1.36836,0.00741629
28.92,1.36905,0.00723933
28.93,1.37008,0.0069928
28.94,1.37109,0.00705961
28.95,1.37206,0.00745009
28.96,1.37317,0.00773145
28.97,1.37413,0.00831636
28.98,1.37513,0.00898942
28.99,1.37631,0.0092847
29,1.37761,0.0096728
29.01,1.37863,0.00958831
29.02,1.37888,0.00929783
29.03,1.3791,0.00843424
29.04,1.37918,0.00762012
29.05,1.37934,0.00772885
29.06,1.38003,0.00754323
29.07,1.38045,0.00719461
29.08,1.38105,0.00709331
29.09,1.38165,0.00707934
29.1,1.38232,0.00700732
29.11,1.38268,0.00692307
29.12,1.3832,0.00690998
29.13,1.3838,0.00680033
29.14,1.38484,0.00661334
29.15,1.38586,0.00679106
29.16,1.38684,0.00685044
29.17,1.38804,0.00702643
29.18,1.38929,0.00729303
29.19,1.39032,0.00758086
29.2,1.39146,0.0075605
29.21,1.39256,0.00746113
29.22,1.39328,0.0070871
29.23,1.39391,0.00616171
29.24,1.39433,0.00542046
29.25,1.39472,0.00555769
29.26,1.39528,0.00560228
29.27,1.39593,0.00552643
29.28,1.39637,0.00524362
29.29,1.39703,0.00495406
29.3,1.39745,0.00516717
29.31,1.39768,0.00502917
29.32,1.39828,0.00515747
29.33,1.39897,0.0051986
29.34,1.39963,0.00561386
29.35,1.40063,0.00614716
29.36,1.40168,0.00648767
29.37,1.40266,0.00705423
29.38,1.4037,0.00780004
29.39,1.40491,0.00799664
29.4,1.40596,0.00853908
29.41,1.40716,0.00838436
29.42,1.4078,0.0078647
29.43,1.40817,0.00651461
29.44,1.40871,0.0053061
29.45,1.40906,0.00536194
29.46,1.40936,0.00546832
29.47,1.40948,0.00571002
29.48,1.40996,0.00538528
29.49,1.41046,0.00524142
29.5,1.41073,0.0049609
29.51,1.41119,0.00522022
29.52,1.4121,0.00509118
29.53,1.41305,0.00536058
29.54,1.41387,0.00553767
29.55,1.41496,0.00589584
29.56,1.41581,0.00636615
29.57,1.41664,0.00682523
29.58,1.41782,0.00691222
29.59,1.41895,0.00734696
29.6,1.42009,0.00743817
29.61,1.42085,0.00730217
29.62,1.42165,0.00683554
29.63,1.42202,0.00601395
29.64,1.42251,0.00501984
29.65,1.42293,0.00494043
29.66,1.42313,0.00478518
29.67,1.42345,0.00481796
29.68,1.42403,0.00487346
29.69,1.42477,0.00465642
29.7,1.42506,0.00456848
29.71,1.42585,0.00432844
29.72,1.42666,0.00426508
29.73,1.42753,0.00411334
29.74,1.42805,0.00461255
29.75,1.42894,0.00497534
29.76,1.42991,0.00544102
29.77,1.43045,0.00585552
29.78,1.43141,0.00634968
29.79,1.43239,0.00674789
29.8,1.43335,0.00665915
29.81,1.43419,0.00681558
29.82,1.43479,0.00601176
29.83,1.4352,0.00422056
29.84,1.43568,0.00296817
29.85,1.43592,0.00297361
29.86,1.4362,0.00319723
29.87,1.43687,0.00319903
29.88,1.4373,0.00302247
29.89,1.43764,0.00286024
29.9,1.43783,0.00277215
29.91,1.43843,0.00262901
29.92,1.43922,0.00243142
29.93,1.44006,0.00240726
29.94,1.44105,0.00235932
29.95,1.44228,0.00270785
29.96,1.44332,0.0031933
29.97,1.44446,0.00331133
29.98,1.44572,0.00412175
29.99,1.44688,0.00455121
30,1.44775,0.0044531
30.01,1.44874,0.00457476
30.02,1.44975,0.00424328
30.03,1.45028,0.00397391
30.04,1.45092,0.00369173
30.05,1.45159,0.00376615
30.06,1.45158,0.00332204
30.07,1.45209,0.00331026
30.08,1.45258,0.0031089
30.09,1.453,0.00296434
30.1,1.45382,0.00315345
30.11,1.45427,0.00290511
30.12,1.45455,0.00271879
30.13,1.45538,0.00279695
30.14,1.45624,0.00307957
30.15,1.45743,0.00342679
30.16,1.45847,0.00365038
30.17,1.45949,0.0038682
30.18,1.46055,0.0043245
30.19,1.46139,0.00468942
30.2,1.46243,0.00508455
30.21,1.46312,0.00469343
30.22,1.46386,0.00372108
30.23,1.46431,0.00207548
30.24,1.46445,0.00250302
30.25,1.46502,0.00257946
30.26,1.46541,0.00251418
30.27,1.46578,0.00237425
30.28,1.46623,0.00231825
30.29,1.46668,0.00227419
30.3,1.46723,0.00242776
30.31,1.46768,0.00256046
30.32,1.46837,0.00289487
30.33,1.46913,0.00310401
30.34,1.46985,0.00312315
30.35,1.47084,0.00344847
30.36,1.47162,0.00368831
30.37,1.47293,0.00451422
30.38,1.47431,0.00507013
30.39,1.47545,0.00551839
30.4,1.47692,0.00604162
30.41,1.47787,0.005978
30.42,1.47881,0.00593043
30.43,1.47911,0.00596252
30.44,1.47943,0.00622386
30.45,1.47966,0.00595697
30.46,1.48026,0.00605566
30.47,1.48098,0.00622206
30.48,1.48163,0.00632695
30.49,1.48203,0.00612657
30.5,1.48264,0.00603175
30.51,1.48298,0.00568937
30.52,1.4837,0.00567465
30.53,1.48437,0.00548485
30.54,1.48521,0.00545927
30.55,1.48622,0.00558106
30.56,1.48704,0.00534941
30.57,1.48819,0.00548373
30.58,1.48886,0.00501725
30.59,1.48936,0.00465203
30.6,1.49004,0.00423907
30.61,1.49078,0.00368888
30.62,1.49121,0.00308576
30.63,1.49155,0.00405451
30.64,1.49196,0.00569167
30.65,1.49237,0.00578785
30.66,1.49284,0.00593887
30.67,1.49296,0.00567971
30.68,1.49351,0.00568113
30.69,1.49379,0.00553022
30.7,1.49403,0.00537446
30.71,1.49433,0.00527076
30.72,1.49525,0.00554051
30.73,1.4964,0.00583605
30.74,1.49729,0.00596983
30.75,1.49825,0.00610853
30.76,1.49924,0.00630443
30.77,1.50016,0.00650984
30.78,1.50148,0.00680879
30.79,1.5024,0.00673746
30.8,1.50314,0.00646028
30.81,1.50403,0.00626497
30.82,1.50462,0.00599218
30.83,1.50525,0.00648072
30.84,1.50567,0.0069121
30.85,1.50591,0.00663306
30.86,1.5064,0.00666221
30.87,1.50686,0.00662095
30.88,1.50717,0.00639441
30.89,1.50763,0.00624241
30.9,1.50777,0.00580694
30.91,1.50817,0.00558231
30.92,1.50882,0.00549991
30.93,1.50939,0.00524668
30.94,1.51018,0.00516682
30.95,1.51103,0.00508538
30.96,1.51178,0.0049266
30.97,1.51299,0.00512303
30.98,1.51424,0.00531886
30.99,1.51473,0.00482073
31,1.5153,0.00442292
31.01,1.51612,0.00414098
31.02,1.51664,0.00393845
31.03,1.51745,0.0052186
31.04,1.5182,0.00716279
31.05,1.51857,0.00714993
31.06,1.51878,0.00695342
31.07,1.51931,0.00716101
31.08,1.51942,0.00687756
31.09,1.52028,0.00727754
31.1,1.52081,0.00733485
31.11,1.52133,0.00733156
31.12,1.5219,0.00736135
31.13,1.52252,0.00733691
31.14,1.5235,0.00756829
31.15,1.52435,0.00766563
31.16,1.52507,0.00767983
31.17,1.52607,0.00793743
31.18,1.52695,0.00786807
31.19,1.52802,0.00796382
31.2,1.52912,0.00795833
31.21,1.5302,0.0079039
31.22,1.53079,0.00769296
31.23,1.53124,0.00793212
31.24,1.53185,0.00870123
31.25,1.53227,0.0086092
31.26,1.53248,0.00832803
31.27,1.53272,0.00807816
31.28,1.53304,0.00787142
31.29,1.53368,0.00794952
31.3,1.53411,0.00779404
31.31,1.53439,0.00741212
31.32,1.53492,0.00720608
31.33,1.53545,0.00692982
31.34,1.53665,0.00731225
31.35,1.53732,0.00705945
31.36,1.53787,0.00670365
31.37,1.53874,0.00658201
31.38,1.53949,0.00645561
31.39,1.54044,0.00639054
31.4,1.54089,0.00577297
31.41,1.54159,0.00538337
31.42,1.54217,0.00504212
31.43,1.5426,0.00593184
31.44,1.54266,0.00687204
31.45,1.5431,0.00687875
31.46,1.54356,0.00699648
31.47,1.54377,0.00688873
31.48,1.5441,0.00682829
31.49,1.54444,0.0067644
31.5,1.54477,0.00687619
31.51,1.5452,0.00682374
31.52,1.54581,0.00699955
31.53,1.54645,0.00707406
31.54,1.54744,0.007444
31.55,1.54836,0.00769894
31.56,1.54909,0.00772354
31.57,1.54973,0.00764567
31.58,1.55058,0.00776541
31.59,1.55179,0.00794695
31.6,1.55292,0.00803196
31.61,1.55391,0.00801479
31.62,1.55469,0.00803569
31.63,1.55525,0.00822712
31.64,1.55554,0.00850625
31.65,1.55617,0.00866945
31.66,1.55636,0.00840275
31.67,1.55671,0.00830024
31.68,1.55726,0.0083129
31.69,1.55753,0.00801789
31.7,1.55805,0.0079882
31.71,1.55854,0.00789998
31.72,1.55909,0.00785083
31.73,1.5596,0.00770722
31.74,1.56038,0.00784997
31.75,1.56088,0.0075362
31.76,1.56142,0.00724082
31.77,1.562,0.0070583
31.78,1.56263,0.00684605
31.79,1.56297,0.0064155
31.8,1.56363,0.00605313
31.81,1.56428,0.00567365
31.82,1.56459,0.00498501
31.83,1.56505,0.00559258
31.84,1.56556,0.00667566
31.85,1.56607,0.00675055
31.86,1.56617,0.00645678
31.87,1.56638,0.00626574
31.88,1.56673,0.00622976
31.89,1.56704,0.00620593
31.9,1.56713,0.0059551
31.91,1.56765,0.00616415
31.92,1.56816,0.00627457
31.93,1.56918,0.00683038
31.94,1.56972,0.00689218
31.95,1.57064,0.00730262
31.96,1.57128,0.00739599
31.97,1.57222,0.00773205
31.98,1.57344,0.0081731
31.99,1.57443,0.00811458
32,1.57532,0.00792952
32.01,1.57625,0.0077212
32.02,1.57696,0.00750375
32.03,1.57737,0.00776208
32.04,1.57792,0.0083692
32.05,1.57824,0.00819415
32.06,1.57875,0.00834175
32.07,1.57903,0.0081925
32.08,1.57948,0.00825343
32.09,1.57973,0.0080415
32.1,1.58013,0.00786277
32.11,1.58059,0.00769328
32.12,1.58127,0.00772975
32.13,1.58183,0.00764896
32.14,1.5822,0.00727818
32.15,1.58289,0.00725697
32.16,1.58346,0.00701807
32.17,1.58413,0.00669682
32.18,1.58489,0.0065307
32.19,1.58568,0.00635978
32.2,1.58593,0.00546181
32.21,1.5866,0.00500624
32.22,1.58693,0.00478845
32.23,1.58729,0.00602365
32.24,1.58776,0.00769396
32.25,1.58807,0.00759986
32.26,1.58837,0.00755969
32.27,1.58861,0.00750131
32.28,1.58854,0.00714155
32.29,1.58864,0.00693493
32.3,1.5887,0.00673666
32.31,1.5891,0.00684919
32.32,1.58941,0.00677197
32.33,1.58998,0.00687321
32.34,1.59058,0.00692469
32.35,1.59117,0.00693009
32.36,1.59171,0.00700063
32.37,1.59254,0.00727847
32.38,1.59345,0.00749984
32.39,1.5943,0.00755455
32.4,1.59525,0.00740938
32.41,1.59618,0.00723804
32.42,1.59707,0.0072409
32.43,1.59757,0.00761941
32.44,1.59809,0.00841728
32.45,1.59859,0.00844278
32.46,1.5988,0.00838404
32.47,1.59897,0.00819074
32.48,1.59923,0.00794303
32.49,1.59946,0.00780035
32.5,1.59964,0.00753627
32.51,1.60024,0.00760513
32.52,1.60081,0.00760958
32.53,1.60138,0.00751649
32.54,1.60186,0.00731523
32.55,1.60219,0.006881
32.56,1.60278,0.00665513
32.57,1.60327,0.00621192
32.58,1.60351,0.00568504
32.59,1.60388,0.00522355
32.6,1.60427,0.00491324
32.61,1.60498,0.00476878
32.62,1.6053,0.00449686
32.63,1.60575,0.00576417
32.64,1.60613,0.00735722
32.65,1.6067,0.00750652
32.66,1.60703,0.00751758
32.67,1.60742,0.00761405
32.68,1.60747,0.00745534
32.69,1.60732,0.0072002
32.7,1.60761,0.00739844
32.71,1.60813,0.00764532
32.72,1.60876,0.00791095
32.73,1.60925,0.00806579
32.74,1.60986,0.00814005
32.75,1.61062,0.00830321
32.76,1.61131,0.00855059
32.77,1.61212,0.0088314
32.78,1.61287,0.00888991
32.79,1.6136,0.00873821
32.8,1.61473,0.00862901
32.81,1.61534,0.00843577
32.82,1.61596,0.00812121
32.83,1.61656,0.00873941
32.84,1.61704,0.00940997
32.85,1.61758,0.00954854
32.86,1.61804,0.00969862
32.87,1.61822,0.00969888
32.88,1.61853,0.00964728
32.89,1.61892,0.00979128
32.9,1.61961,0.010027
32.91,1.62,0.010093
32.92,1.6201,0.00988627
32.93,1.62062,0.00966247
32.94,1.62118,0.00927024
32.95,1.62175,0.00892036
32.96,1.62245,0.0088192
32.97,1.62285,0.00838725
32.98,1.62318,0.00779909
32.99,1.62329,0.00697039
33,1.62399,0.00655759
33.01,1.62456,0.00622727
33.02,1.62507,0.00622895
33.03,1.62555,0.00775331
33.04,1.62601,0.00960486
33.05,1.62603,0.00935554
33.06,1.62618,0.00926395
33.07,1.62653,0.00940929
33.08,1.62652,0.00930186
33.09,1.62664,0.00930553
33.1,1.62666,0.00922291
33.11,1.62691,0.00934342
33.12,1.62701,0.0091619
33.13,1.62752,0.00936328
33.14,1.62776,0.00907791
33.15,1.62839,0.00910391
33.16,1.62889,0.0091129
33.17,1.62938,0.0088724
33.18,1.62994,0.00875797
33.19,1.63041,0.00863032
33.2,1.63135,0.00860346
33.21,1.63192,0.00814872
33.22,1.63245,0.00789185
33.23,1.63317,0.00842012
33.24,1.63328,0.00899612
33.25,1.63362,0.00893687
33.26,1.63387,0.00874237
33.27,1.634,0.00865128
33.28,1.63425,0.00857524
33.29,1.63458,0.00842088
33.3,1.63492,0.00840245
33.31,1.63527,0.00833906
33.32,1.63519,0.00768547
33.33,1.63573,0.00758386
33.34,1.63622,0.00764045
33.35,1.63663,0.00748523
33.36,1.63685,0.00739979
33.37,1.63738,0.00718763
33.38,1.63713,0.00639611
33.39,1.63732,0.00588218
33.4,1.63775,0.00565766
33.41,1.63827,0.00527949
33.42,1.63854,0.00489253
33.43,1.63896,0.00557863
33.44,1.63948,0.00704838
33.45,1.63985,0.00707731
33.46,1.64006,0.00708475
33.47,1.64036,0.00715037
33.48,1.64054,0.00713912
33.49,1.64059,0.00702795
33.5,1.64032,0.00686542
33.51,1.64039,0.0068185
33.52,1.64043,0.0068099
33.53,1.64088,0.00692786
33.54,1.64151,0.00691711
33.55,1.64214,0.00693229
33.56,1.64253,0.0069433
33.57,1.6428,0.006788
33.58,1.64334,0.00679878
33.59,1.6441,0.00688124
33.6,1.64507,0.00695309
33.61,1.64579,0.00665466
33.62,1.6459,0.0064156
33.63,1.64665,0.00695716
33.64,1.64718,0.00790889
33.65,1.64757,0.00796543
33.66,1.64802,0.00821039
33.67,1.64799,0.00801786
33.68,1.6481,0.00811371
33.69,1.64829,0.00825949
33.7,1.64855,0.00826137
33.71,1.64884,0.00793731
33.72,1.64891,0.00758128
33.73,1.64891,0.00704055
33.74,1.64933,0.00675204
33.75,1.64968,0.00658239
33.76,1.64984,0.00618356
33.77,1.65056,0.00615511
33.78,1.65077,0.0057067
33.79,1.65097,0.00491366
33.8,1.65153,0.00469031
33.81,1.65171,0.0042181
33.82,1.65242,0.0042878
33.83,1.65269,0.00553049
33.84,1.65312,0.00692897
33.85,1.65309,0.00667567
33.86,1.65313,0.00658771
33.87,1.65326,0.00660019
33.88,1.65301,0.00626122
33.89,1.65282,0.00587014
33.9,1.65252,0.00553271
33.91,1.65274,0.00558999
33.92,1.65327,0.00595376
33.93,1.65374,0.00608895
33.94,1.65407,0.00595848
33.95,1.65451,0.00596761
33.96,1.6548,0.00571494
33.97,1.65504,0.00552216
33.98,1.65545,0.00548699
33.99,1.65588,0.00523993
34,1.65639,0.00473911
34.01,1.65704,0.00434448
34.02,1.65738,0.00400568
34.03,1.65766,0.00457937
34.04,1.65798,0.00506229
34.05,1.65828,0.00491755
34.06,1.65818,0.00495377
34.07,1.6582,0.00499522
34.08,1.65785,0.00483163
34.09,1.6577,0.00466128
34.1,1.65784,0.00461563
34.11,1.65782,0.00430309
34.12,1.65805,0.00421803
34.13,1.65833,0.00398274
34.14,1.65868,0.00352818
34.15,1.65904,0.00315353
34.16,1.6593,0.00276588
34.17,1.65979,0.00272587
34.18,1.66037,0.00249734
34.19,1.66034,0.00176299
34.2,1.66067,0.00154311
34.21,1.66106,0.00165023
34.22,1.66119,0.00130132
34.23,1.66186,0.0033575
34.24,1.66241,0.00524644
34.25,1.66274,0.00547312
34.26,1.66266,0.0053326
34.27,1.66273,0.00534899
34.28,1.66266,0.00521587
34.29,1.66259,0.00514654
34.3,1.66256,0.00512591
34.31,1.66231,0.00481311
34.32,1.66221,0.00471373
34.33,1.66257,0.00471755
34.34,1.66295,0.00456908
34.35,1.66335,0.00427336
34.36,1.66341,0.00399593
34.37,1.66411,0.00408264
34.38,1.66429,0.00421943
34.39,1.66482,0.00411495
34.4,1.66535,0.00421101
34.41,1.66564,0.00398499
34.42,1.66576,0.00416627
34.43,1.66614,0.0049048
34.44,1.66677,0.005859
34.45,1.66683,0.00572739
34.46,1.66695,0.00564117
34.47,1.66695,0.00536571
34.48,1.66688,0.0052203
34.49,1.66668,0.00537673
34.5,1.66693,0.00527455
34.51,1.66692,0.00522313
34.52,1.66692,0.00486419
34.53,1.66678,0.00456085
34.54,1.66705,0.00420993
34.55,1.66739,0.00391575
34.56,1.66753,0.00363052
34.57,1.66792,0.00358132
34.58,1.66802,0.00339528
34.59,1.66824,0.0028889
34.6,1.66851,0.00239761
34.61,1.66878,0.0017919
34.62,1.66912,0.00192028
34.63,1.66937,0.0040661
34.64,1.66961,0.00589175
34.65,1.6699,0.00603622
34.66,1.67003,0.00633511
34.67,1.66973,0.00632118
34.68,1.66977,0.00631504
34.69,1.66966,0.00642838
34.7,1.66927,0.00641729
34.71,1.66913,0.00660462
34.72,1.66918,0.00647094
34.73,1.6693,0.00646272
34.74,1.66979,0.0064869
34.75,1.66982,0.00637889
34.76,1.6702,0.00647369
34.77,1.67045,0.00664584
34.78,1.67055,0.00673494
34.79,1.67094,0.0066084
34.8,1.67149,0.00639836
34.81,1.67157,0.00607519
34.82,1.67166,0.00619549
34.83,1.67189,0.00693862
34.84,1.67243,0.00718239
34.85,1.67231,0.00719061
34.86,1.6724,0.00698494
34.87,1.67238,0.00673997
34.88,1.67221,0.00676203
34.89,1.67267,0.00657027
34.9,1.67256,0.00642827
34.91,1.6726,0.00581929
34.92,1.67271,0.00576635
34.93,1.67249,0.00565104
34.94,1.67269,0.00542124
34.95,1.67318,0.00546452
34.96,1.67336,0.00529424
34.97,1.67346,0.00529859
34.98,1.67352,0.00508165
34.99,1.67356,0.00444421
35,1.67361,0.00387287
35.01,1.67388,0.00355367
35.02,1.67425,0.00276858
35.03,1.67466,0.00353436
35.04,1.67477,0.00506326
35.05,1.67497,0.0049056
35.06,1.67474,0.00496814
35.07,1.67474,0.00513241
35.08,1.67461,0.005035
35.09,1.67435,0.00512504
35.1,1.67388,0.00488274
35.11,1.67376,0.00492701
35.12,1.6737,0.00490404
35.13,1.67398,0.00503641
35.14,1.67418,0.00506354
35.15,1.67461,0.00526244
35.16,1.67474,0.00511752
35.17,1.67529,0.00537833
35.18,1.67548,0.00547166
35.19,1.67585,0.00568052
35.2,1.6765,0.0057299
35.21,1.67674,0.00559779
35.22,1.67711,0.0053562
35.23,1.67713,0.00567915
35.24,1.67736,0.00607442
35.25,1.67739,0.00633023
35.26,1.67726,0.00626238
35.27,1.67703,0.00627323
35.28,1.67722,0.0064422
35.29,1.67706,0.00636861
35.3,1.67659,0.00588161
35.31,1.67635,0.00581943
35.32,1.67647,0.00585974
35.33,1.67668,0.00566007
35.34,1.67678,0.00529217
35.35,1.6768,0.00506459
35.36,1.67688,0.00492189
35.37,1.67714,0.0048702
35.38,1.6774,0.00445226
35.39,1.67749,0.00430356
35.4,1.67722,0.00401415
35.41,1.67735,0.00370214
35.42,1.67783,0.00299959
35.43,1.67806,0.00367429
35.44,1.67797,0.00481549
35.45,1.67832,0.00465929
35.46,1.67878,0.00503302
35.47,1.6786,0.00507523
35.48,1.67825,0.00489688
35.49,1.67799,0.00499419
35.5,1.67764,0.00476634
35.51,1.67746,0.00480505
35.52,1.67749,0.00525758
35.53,1.67744,0.00552174
35.54,1.6774,0.00598601
35.55,1.67744,0.00618616
35.56,1.67763,0.00610828
35.57,1.67759,0.00572133
35.58,1.67761,0.00578676
35.59,1.67765,0.0060409
35.6,1.67816,0.00594332
35.61,1.67843,0.00550752
35.62,1.67869,0.00499813
35.63,1.6789,0.00548342
35.64,1.67932,0.00596274
35.65,1.67967,0.00561712
35.66,1.67984,0.00560742
35.67,1.67991,0.00558513
35.68,1.67977,0.0052088
35.69,1.67937,0.00543084
35.7,1.67928,0.0052443
35.71,1.67876,0.00513555
35.72,1.67876,0.00473422
35.73,1.67897,0.00439178
35.74,1.67866,0.00419784
35.75,1.67884,0.00390339
35.76,1.67898,0.0037639
35.77,1.6789,0.00389379
35.78,1.67903,0.0034005
35.79,1.67931,0.00290998
35.8,1.67965,0.00245948
35.81,1.67985,0.00214641
35.82,1.68017,0.0013738
35.83,1.68051,0.00283719
35.84,1.68102,0.00414059
35.85,1.6809,0.00376538
35.86,1.68074,0.0039133
35.87,1.68074,0.00371323
35.88,1.68014,0.0034805
35.89,1.67988,0.00357773
35.9,1.67956,0.00369465
35.91,1.67958,0.00358632
35.92,1.67934,0.00359024
35.93,1.67933,0.00353341
35.94,1.67898,0.00363451
35.95,1.67927,0.0035497
35.96,1.67913,0.0038266
35.97,1.67897,0.00398766
35.98,1.67912,0.00408973
35.99,1.67918,0.0044902
36,1.67956,0.00437262
36.01,1.67982,0.00433513
36.02,1.6801,0.00437801
36.03,1.68012,0.00511554
36.04,1.68011,0.00605576
36.05,1.68004,0.00589745
36.06,1.67991,0.00568298
36.07,1.6797,0.00563766
36.08,1.67921,0.00579863
36.09,1.67924,0.00550014
36.1,1.67903,0.00541124
36.11,1.67877,0.00515273
36.12,1.67865,0.00521931
36.13,1.67869,0.00508788
36.14,1.67878,0.00510116
36.15,1.67882,0.0051119
36.16,1.67861,0.00555648
36.17,1.6786,0.00548647
36.18,1.67904,0.00484197
36.19,1.6793,0.00461272
36.2,1.67967,0.0039052
36.21,1.67985,0.00374997
36.22,1.68014,0.00351153
36.23,1.68011,0.00502485
36.24,1.68,0.00690358
36.25,1.67993,0.00670825
36.26,1.67986,0.00686661
36.27,1.67979,0.00677538
36.28,1.67935,0.00655576
36.29,1.67921,0.00638846
36.3,1.67908,0.00647307
36.31,1.67904,0.00625126
36.32,1.67892,0.00624917
36.33,1.67884,0.00636369
36.34,1.67893,0.00665135
36.35,1.67928,0.00676857
36.36,1.67899,0.00730616
36.37,1.67911,0.00734439
36.38,1.67902,0.00765183
36.39,1.67908,0.00783023
36.4,1.6796,0.00728457
36.41,1.67959,0.00685861
36.42,1.6801,0.00641171
36.43,1.68025,0.00703923
36.44,1.68019,0.00736671
36.45,1.68003,0.00741824
36.46,1.68013,0.00730552
36.47,1.67977,0.00740437
36.48,1.67946,0.00757287
36.49,1.67937,0.00741775
36.5,1.67927,0.00718632
36.51,1.67942,0.00698
36.52,1.67922,0.00695763
36.53,1.67933,0.00682111
36.54,1.67958,0.00656129
36.55,1.67958,0.00637804
36.56,1.67966,0.00638922
36.57,1.67973,0.00591255
36.58,1.68033,0.00535565
36.59,1.68109,0.00461599
36.6,1.68166,0.00401094
36.61,1.68195,0.00354971
36.62,1.68233,0.00351629
36.63,1.68255,0.00540576
36.64,1.68234,0.00708254
36.65,1.68221,0.00711981
36.66,1.68191,0.00713026
36.67,1.68166,0.00710792
36.68,1.68122,0.0069709
36.69,1.68109,0.00705696
36.7,1.6807,0.00702308
36.71,1.68047,0.00677396
36.72,1.68031,0.00689016
36.73,1.68022,0.00699008
36.74,1.68008,0.00691436
36.75,1.67993,0.00704174
36.76,1.68013,0.00736068
36.77,1.68032,0.00752952
36.78,1.6802,0.00747362
36.79,1.68022,0.00767729
36.8,1.68058,0.00743834
36.81,1.6808,0.00725252
36.82,1.68083,0.00699568
36.83,1.68093,0.00747135
36.84,1.68114,0.00786792
36.85,1.68084,0.00807476
36.86,1.68097,0.00790076
